1.3744626217556182,5.511041959056725,1.7740663407902446
1.3807753793598425,5.485981930213788,1.7972147283462794
1.4018514768055685,5.463493665533858,1.8176736912598566
1.4270815036990563,5.461496687164522,1.827684140103891
1.4402347586332205,5.446873988571545,1.8324020283771307
1.4586786888929566,5.421417212490966,1.8467364481353319
1.463386137901474,5.411994903467844,1.8763929574920286
1.4764927290925434,5.38910788486165,1.8920060822629359
1.4939755809456656,5.365129335538587,1.9171083223582215
1.5008020210205577,5.340350777662939,1.9256395480158133
1.5157956436972035,5.3117040384577034,1.9336965920014797
1.542868302295746,5.307937456347762,1.938263879113322
1.566605820733689,5.3005892018666465,1.9460334699302242
1.5669454900527593,5.285328359613233,1.9584829825514274
1.5928363034177746,5.267066845165098,1.976420310746248
1.604628438830706,5.237872217276963,1.9932473787900529
1.6137457868624991,5.233490019566001,2.0214951935486223
1.62084980476731,5.209419547836778,2.0353179829344694
1.6288528915891571,5.17956622529671,2.042945758832195
1.6335660353266614,5.1724297402403,2.05484374586098
1.6508082770108814,5.152853229296727,2.0676627024868286
1.6766778812960028,5.130161784254716,2.0817056426746725
1.6849376713710853,5.127880209898326,2.1032101837272767
1.6856285177231976,5.104247458470419,2.1132794045546
1.7039286465086791,5.084702450528654,2.1139168454731014
1.7137291511401536,5.083541149001038,2.1239451471805544
1.7339283556251097,5.078971536714364,2.131763932349542
1.748676590630927,5.057099147514841,2.1613256172607014
1.7544604258779297,5.054965389572758,2.1735616180393182
1.7586432899003157,5.051763069381907,2.1882625196414582
1.7689749657902345,5.049665718723084,2.2084389555609762
1.795476266768152,5.041421941944514,2.2227808774317483
1.822869779265371,5.021522628025301,2.231884571152304
1.8272050203033952,5.014963751036115,2.2534499764718783
1.852394442600171,5.004418071547071,2.2553377933918397
1.8535631680628304,4.983820160532261,2.2833714400573015
1.863035799678418,4.971818781032961,2.2994085221272393
1.8760895550945296,4.9652536415847965,2.329011935521125
1.8849724651425332,4.950980510542135,2.3587055548563405
1.8905791954477913,4.936437978551242,2.385059484392168
1.9135566251259273,4.921899296201039,2.4134145087990246
1.9344719639517738,4.90124039953679,2.422388735097952
1.963493707399919,4.894969931214234,2.4335010902088623
1.9716104680281332,4.887425301783174,2.453282822816966
1.9982194023981523,4.879381564879887,2.471120005965192
2.0095397595606834,4.851561253379932,2.4796190013160015
2.011571885268852,4.8484242059475875,2.5013396552131026
2.01291897716847,4.826407578019816,2.5029928221119455
2.0373499518087863,4.816082980699206,2.5143862580887397
2.0507535964333443,4.815313124089772,2.5378701511885557
2.055720730567868,4.794822004329975,2.5392726702454134
2.076223700149196,4.780853569352288,2.5525771856856463
2.091018496183599,4.754986723656495,2.5672788294295636
2.092876130080807,4.732906379910138,2.5909818017608988
2.0995044148222664,4.704477630949421,2.613017419372203
2.1149532335683814,4.676955665400904,2.638611799025481
2.141250894541413,4.668542766571528,2.6516692073736214
2.153387741185715,4.656133756940027,2.6803974688537875
2.158082074391423,4.640146529439274,2.7062936742214383
2.1617783853956007,4.626852527791396,2.717949369439784
2.173167757613582,4.624096414987986,2.727210034170886
2.1844980130749643,4.600040657157578,2.7313392051264946
2.213221154442082,4.5926501994236215,2.75923195404144
2.2391089337942267,4.5861664769141575,2.7656721016481023
2.2606611268584604,4.563906107826094,2.7832318684650748
2.28805110345804,4.561421557222846,2.803725700317723
2.3127572779127856,4.560334159575542,2.8238436922863985
2.325932181224767,4.539439154836056,2.838311607668444
2.3300486362921786,4.513504923695493,2.850211254629481
2.3388832997150732,4.483900828644738,2.8672354520543526
2.3652057099251396,4.476769981857415,2.8959539374616523
2.394408073431467,4.449577453490672,2.921936730166886
2.3982192229802957,4.419995805133883,2.9233817688008603
2.4152466561933625,4.4010604091039704,2.9252065628094415
2.4197133956576122,4.3912392478720035,2.9459858540537582
2.4489798873270305,4.377968363998052,2.955232427379143
2.4683514789133834,4.368277096922101,2.974871212887965
2.492951169863806,4.352619916244215,2.9897686925313725
2.5092699427432135,4.345889251223486,2.99873888663563
2.51615215099931,4.336899197674743,3.004701863720487
2.516248782139185,4.333500057755512,3.0100044372926966
2.522203703626281,4.317055421230094,3.0108608995164583
2.5389924626363616,4.290981162660968,3.0367055285451285
2.562140216329889,4.2627295009956905,3.042268849450108
2.5906096102469225,4.25076881006946,3.048913062841877
2.618039670442312,4.250339105463013,3.0516943781135675
2.6477732470402944,4.220721447167596,3.0816848046041696
2.6679668641278838,4.214531350884418,3.102229789919379
2.690254932290979,4.205918962573431,3.108880365324133
2.6962171732926965,4.1806219796812325,3.1151936284998922
2.723081537612086,4.175061208171212,3.1300240936011217
2.7392641448406714,4.170466661567725,3.1340434282465472
2.749102176609649,4.1424033090397065,3.140772148775613
2.757355035314093,4.1204243871096615,3.1581599341073385
2.7651087053651127,4.10347201966548,3.1678394577335744
2.768454271616549,4.0969856906299364,3.194964989549103
2.78503795817567,4.088326994643166,3.197831769126478
2.7905885399876516,4.077288432541064,3.2058998681646127
2.8018378957499537,4.0646135443587506,3.2207910004953724
2.8081395576138606,4.05395584093455,3.237236086466841
2.816653572748852,4.042922779030182,3.2460104938417342
2.838368524865439,4.02484660689508,3.266312701330563
2.868196882625943,4.007506361961151,3.291720829816192
2.8904470910423243,3.9949365125636254,3.297712360439147
2.91099957388837,3.9755667357944406,3.3219223952976606
2.9194465051960776,3.964883497078432,3.334276561467472
2.920333788609543,3.9529010571836487,3.3359013346654693
2.930169088945289,3.9274131236949428,3.341102036997906
2.941441048055937,3.9249237120876614,3.3492157224941193
2.951672993822104,3.9107259217918946,3.368047725235521
2.967583505579213,3.893901132127451,3.386075444886081
2.9732576886977,3.8783169972461975,3.3966520468824393
2.9811833743058602,3.8654255682455885,3.411183130443333
2.9946174922287327,3.853193897829222,3.4267070028076843
3.006638939322842,3.829574354121918,3.4450736632347767
3.0086308846256897,3.800390750741373,3.458860405681753
3.033248823986513,3.771985618230199,3.4661384359615854
3.035821587878102,3.7675441432032653,3.476248836389671
3.047395329788667,3.7450044297008955,3.4994934185828694
3.0642115723593544,3.7246354598082534,3.519737696869551
3.0720543804807754,3.7027140048471785,3.5378015708740644
3.0730493678247983,3.676858151883221,3.5662284775563764
3.0736999377808862,3.6703704686255207,3.592891247110924
3.0966679451175896,3.665850916291685,3.618605659856673
3.1069490725302193,3.654020961732767,3.6303563310223033
3.120880357921171,3.6283904720126463,3.637443823001953
3.1314600797721757,3.613658180609922,3.646119687092742
3.133659578854638,3.605856347199404,3.660042450140779
3.1525311214504144,3.5986166355898943,3.673638164577523
3.1740796631884,3.572851120693297,3.682543654998247
3.181184055996349,3.5507861981087765,3.6974617416860474
3.183274163071592,3.5249599375955216,3.719810772466058
3.2132683903721144,3.4974756449677002,3.7375259575313566
3.2148732703234493,3.4762223844550006,3.745231643707616
3.2354163256461748,3.4647403532068655,3.7686963025169558
3.2421465211834897,3.462979039270504,3.79040997751806
3.2638368937186146,3.446218382549637,3.8112583772914235
3.280729921647496,3.4365079933483926,3.81163756690384
3.3101210065982904,3.420113656660648,3.8137221568022133
3.3115086501213247,3.4107978782825397,3.8394944701550107
3.341440948247282,3.4026027987116567,3.8504976782821383
3.3501870453377443,3.3803611728701988,3.869512246094551
3.355074828281494,3.3571886290396136,3.889826496780698
3.358102399863161,3.3466585096723422,3.89829139996159
3.373024533244152,3.3406614085886637,3.915637300777613
3.3814755784164165,3.3254307137342973,3.9229644253926312
3.3973240584021163,3.3189452683152263,3.9407845443188063
3.4214498715326718,3.299104592628229,3.967544136782409
3.4237892422146485,3.292824636428051,3.990485412726604
3.444209647495829,3.264914131766892,4.0033011355845876
3.4595217275611554,3.2425424434506493,2.0188720347208107
3.4830021902196213,3.2223098728979966,2.0227341322060215
3.5086100042059876,3.2017246661715273,2.0348818130816575
3.5200476511011125,3.1774283317223393,2.0518411843410607
3.540028381158781,3.1621494892187956,2.0643318097733143
3.5511420184101623,3.1482767025881584,2.089370592704032
3.5513258583765692,3.145885168829628,2.0904337273526252
3.5533571314789065,3.124723781087169,2.101565688317588
3.5599686874020713,3.102542153710115,2.117891444225916
3.5621730302973265,3.099970066506572,2.1310889643036144
3.5921006564932116,3.074323421453767,2.1528288102998405
3.593246112093928,3.0669893925108482,2.1683257350572225
3.607158053943135,3.050164384129492,2.1905485006800047
3.6077004609671435,3.0417590799299643,2.213587996815766
3.6168178294218136,3.039244860814393,2.2426847847102676
3.6191013271874457,3.0149247734688163,2.2624596465796625
3.6336376227119898,2.989801277355063,2.288398432824864
3.639100209358069,2.9657384490668037,2.3099476571706203
